Year,Surveyor,Site.Name,Site.Code,Ownership,Territory.Age,Territory.Search.Time,Territory.Search.Effort,Number.of.Visits,Grid.Reference,Latitude,Longitude,County,Birds.Present,Age.of.Female,Age.of.Male,Nest.Built.Up.,Nest.Tree.Species,Nest.Height..m.,Eggs.laid.,Number.of.Eggs,Eggs.hatched.,Number.of.Eggs.Hatched,Young.chicks.fail.,Chicks.ringed.,Number.of.chicks.ringed,Fledged.,When.did.you.check.fledging.,Number.of.Chicks.Fledged,S.Petty.Breeding.Code,Dominant.Surrounding.Habitat,Reasons.for.Nest.Failure,Comments,S.Petty_F,Breeding.Success,Elevation,Rain_con,Year_f,Site_f,rad_10km_dens,Elevation_cat,Elevation_cat_f,Surveyor_f,rad_10km_pers,Ownership_f,rad_10km_pens
2018,PG,Harbottle (E),G073,Private,5,5,Yes,6,NT9302,55.31203,-2.11183,NBLD,SB,U,U,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,284,6,2018,Harbottle (E),3,Low,Low,PG,0,Private,1
2018,MD,Harriett's Linn,G074,State,46,46,No,3,NY61528741,55.17948,-2.605773,NBLD,BP,A,A,Yes,Larch,18,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,2,7,Plantation,NA,NA,7,1,303,6,2018,Harriett's Linn,11,Low,Low,MD,0,State,3
2018,PG,Harrys Wood,G075,Private,1,4,Yes,4,NY9592,55.2222,-2.080139,NBLD,BP,U,U,Yes,Larch,NA,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,1,7,Plantation,NA,NA,7,1,239,6,2018,Harrys Wood,6,Low,Low,PG,4,Private,4
2018,PG,Harwood (1),G076,Private,2,4,Yes,4,NZ0095,55.24918,-2.001544,NBLD,SB,U,U,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,309,6,2018,Harwood (1),4,Low,Low,PG,4,Private,5
2018,MD,Hasty Hill,G077,State,1,1,Yes,3,NY77407571,55.07533,-2.355489,NBLD,BP,U,U,Yes,Sitka,21,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,0,5,Plantation and rough grassland,Plucked out by avian predator,NA,5,0,230,6,2018,Hasty Hill,7,Low,Low,MD,2,State,5
2018,MD,Hawkhope Hill,G079,State,10,10,Yes,2,NY717887,55.19176,-2.446058,NBLD,SB,NA,1,Yes,Larch,15,No,0,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation,NA,On top of old buzzard nest,3,0,220,6,2018,Hawkhope Hill,14,Low,Low,MD,9,State,28
2018,JS/KB,Hepburn3,G081,Private,19,19,Yes,4,NU075232,55.50252,-1.882826,NBLD,BP,U,U,Yes,Douglas Fir,23,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,2,7,Moorland and rough grassland,NA,NA,7,1,153,6,2018,Hepburn3,0,Low,Low,JS/KB,3,Private,6
2018,MD,High King Hill,G083,State,28,28,No,2,NY61327308,55.0507,-2.606957,CMBR,BP,U,U,Yes,Sitka,24,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,1,7,Plantation and rough grassland,Buzzard nest nearby?,NA,7,1,303,6,2018,High King Hill,3,Low,Low,MD,0,State,0
2018,MD,Hindhopeburn,G084,State,38,38,No,1,NY76789911,55.28556,-2.367128,NBLD,BP,U,U,Yes,Larch,12,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,2,7,Plantation,NA,NA,7,1,361,6,2018,Hindhopeburn,10,High,High,MD,2,State,15
2018,TL and ES,Hindlee,G085,State,11,11,Yes,1,NT583045,55.33277,-2.658868,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,At ringing,1,7,Plantation,NA,NA,7,1,336,6,2018,Hindlee,6,Low,Low,TL and ES,0,State,2
2018,MD,Hopealone,G088,State,17,17,Yes,1,NY73397196,55.04143,-2.417939,NBLD,BP,U,U,Yes,NA,NA,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,1,7,Plantation,NA,NA,7,1,267,6,2018,Hopealone,6,Low,Low,MD,2,State,3
2018,MD,Hummel Burn,G090,State,16,16,Yes,2,NY64418353,55.14483,-2.559906,NBLD,BP,A,U,Yes,Sitka,20,No,0,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation,NA,NA,3,0,320,6,2018,Hummel Burn,10,Low,Low,MD,2,State,8
2018,MD,Hummel Knowe,G091,State,3,3,Yes,2,NY705718,55.03983,-2.463144,NBLD,SB,NA,A,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation and rough grassland,NA,NA,2,0,266,6,2018,Hummel Knowe,5,Low,Low,MD,4,State,5
2018,PG,Kidland Forest (1),G092,Private,4,4,Yes,4,NT9111,55.39287,-2.143632,NBLD,SB,U,U,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,308,6,2018,Kidland Forest (1),4,Low,Low,PG,20,Private,21
2018,MD,Kielderburn,G094,State,20,20,No,3,NY643941,55.2398,-2.562971,NBLD,BP,U,U,Yes,Larch,18,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation,NA,First time this site has failed,4,0,271,6,2018,Kielderburn,9,Low,Low,MD,1,State,4
2018,JS/KB,Kyloe,G095,Private,10,10,Yes,3,NU054382,55.63733,-1.915783,NBLD,BP,U,U,Yes,Douglas Fir,20,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,1,7,Plantation and moorland,NA,NA,7,1,146,6,2018,Kyloe,0,Low,Low,JS/KB,1,Private,1
2018,TL and ES,Ladyurd,G096,State,11,9,No,3,NT138427,55.67012,-3.372043,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,4,Yes,At ringing,4,7,Plantation,NA,NA,7,1,401,6,2018,Ladyurd,2,High,High,TL and ES,3,State,8
2018,MH,Leithope,G097,Private,35,35,Yes,1,NT715090,55.37415,-2.451264,SCBO,SB,U,U,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,291,6,2018,Leithope,12,Low,Low,MH,1,Private,1
2018,MD,Liddlepark,G098,State,38,38,No,2,NY47377486,55.06541,-2.825611,CMBR,BP,1,U,Yes,Sitka,27,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,2,7,Plantation and rough grassland,NA,Old territory reoccupied after about 10 years empty,7,1,187,6,2018,Liddlepark,2,Low,Low,MD,2,State,19
2018,DA,Loch Ard Ant Hills,G101,State,8,8,Yes,NA,NS7898,56.15901,-3.965884,STIR,SB,U,U,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,39,6,2018,Loch Ard Ant Hills,1,Low,Low,DA,5,State,10
2018,MD,Long Crag,G102,State,9,9,Yes,2,NY728993,55.28707,-2.429807,NBLD,BP,A,U,Yes,Sitka,21,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,3,7,Plantation and Moorland,NA,Yes,7,1,404,6,2018,Long Crag,11,High,High,MD,9,State,2
2018,MH,Minto,G107,Private,30,30,Yes,4,NT570222,55.49169,-2.682094,SCBO,BP,U,U,Yes,Sitka,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,207,6,2018,Minto,4,Low,Low,MH,1,Private,0
2018,MH,Muirfield,G109,Private,7,7,Yes,2,NT510214,55.48394,-2.776902,SCBO,SB,U,U,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Upland farmland,NA,NA,2,0,262,6,2018,Muirfield,5,Low,Low,MH,0,Private,5
2018,MD,Nakedman Quarry,G111,State,1,1,Yes,3,NY74237927,55.10716,-2.405458,NBLD,BP,A,U,Yes,Scots Pine,8,Yes,NA,Yes,NA,No,Yes,1,Yes,At ringing,1,7,Plantation,NA,NA,7,1,284,6,2018,Nakedman Quarry,11,Low,Low,MD,0,State,0
2018,MD,Pike Burn,G115,State,11,11,No,2,NY63347929,55.10665,-2.576144,NBLD,BP,U,U,Yes,Sitka,15,Yes,NA,Yes,NA,No,Yes,1,Yes,At ringing,1,7,Plantation and Moorland,NA,NA,7,1,364,6,2018,Pike Burn,7,High,High,MD,5,State,16
2018,PG,Ray Estate,G121,Private,3,3,Yes,1,NY9488,55.18625,-2.095772,NBLD,BP,U,U,Yes,Larch,NA,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,1,7,Plantation,NA,NA,7,1,297,6,2018,Ray Estate,4,Low,Low,PG,0,Private,2
2018,DA,Rednock,G122,State,8,8,Yes,NA,NN610000,56.17231,-4.240422,STIR,BP,A,A,Yes,Lodgepoll,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,26,6,2018,Rednock,2,Low,Low,DA,0,State,11
2018,PG,Rochester,G124,Private,5,5,Yes,6,NY8399,55.28483,-2.269193,NBLD,BP,U,U,Yes,Larch,NA,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,3,7,Plantation,NA,NA,7,1,196,6,2018,Rochester,5,Low,Low,PG,3,Private,4
2018,MD,Shady Knowe,G128,State,1,1,Yes,1,NY71279407,55.23998,-2.45336,NBLD,BP,1,1,Yes,Sitka,18,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation and rough grassland,NA,NA,4,0,348,6,2018,Shady Knowe,14,Low,Low,MD,2,State,7
2018,MH,Shank,G129,Private,30,20,No,1,NT752306,55.56843,-2.394818,SCBO,BP,U,U,Yes,Larch,NA,Yes,NA,Yes,NA,No,No,0,Yes,NA,1,7,Plantation,NA,NA,7,1,142,6,2018,Shank,3,Low,Low,MH,2,Private,0
2018,MH,Shankend,G130,Private,3,3,Yes,3,NT515052,55.33844,-2.766168,SCBO,BP,U,U,Yes,Sitka,NA,Yes,NA,Yes,NA,No,Yes,2,No,NA,0,6,Plantation,NA,NA,6,0,224,6,2018,Shankend,2,Low,Low,MH,6,Private,7
2018,PC,Slaley,G132,Private,4,5,Yes,4,NY956552,54.89152,-2.070125,NBLD,SB,NA,2,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Moorland and farmland,NA,"Moulted feathers from a second calendar year male were found in July, ",2,0,346,6,2018,Slaley,0,Low,Low,PC,0,Private,10
2018,MD,Spithope,G133,State,35,35,No,3,NT762047,55.33577,-2.376736,NBLD,BP,A,U,Yes,Sitka,15,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Plantation,NA,NA,7,1,342,6,2018,Spithope,8,Low,Low,MD,1,State,7
2018,TL and ES,Stobo,G136,State,11,9,No,1,NT165385,55.63287,-3.327852,SCBO,SB,A,A,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,287,6,2018,Stobo,3,Low,Low,TL and ES,0,State,3
2018,MH,The Hass,G141,Private,6,6,Yes,4,NT672100,55.38287,-2.519231,SCBO,BP,U,U,Yes,Sitka,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,189,6,2018,The Hass,12,Low,Low,MH,1,Private,5
2018,MH,The Wells,G142,Private,30,30,Yes,4,NT587167,55.44242,-2.654371,SCBO,BP,U,U,Yes,Scots Pine,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,NA,1,7,Plantation,NA,NA,7,1,199,6,2018,The Wells,6,Low,Low,MH,1,Private,7
2018,TL and ES,Tinnisburn 'A',G146,State,11,9,No,1,NY403828,55.13595,-2.937966,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,0,7,Plantation,NA,NA,7,1,192,6,2018,Tinnisburn 'A',1,Low,Low,TL and ES,0,State,3
2018,TL and ES,Tinnisburn 'B',G148,State,11,11,Yes,1,NY457839,55.14645,-2.853486,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,At ringing,3,7,Plantation,NA,NA,7,1,141,6,2018,Tinnisburn 'B',5,Low,Low,TL and ES,6,State,3
2018,DA,Torrie East,G150,State,2,2,Yes,NA,NN645037,56.20654,-4.185984,STIR,BP,1,A,Yes,Sitka,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,NA,3,7,Plantation,NA,NA,7,1,137,6,2018,Torrie East,2,Low,Low,DA,6,State,13
2018,TL and ES,Tweedsmuir,G151,State,2,2,No,1,NT050207,55.47087,-3.504326,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,At ringing,3,7,Plantation,NA,NA,7,1,387,6,2018,Tweedsmuir,0,High,High,TL and ES,0,State,0
2018,MH,Upper Monynut,G153,Private,1,1,Yes,2,NT663669,55.89404,-2.54043,SCBO,BP,U,U,Yes,Sitka,NA,Yes,NA,Yes,NA,No,Yes,3,Yes,NA,3,7,Arable  farmland,NA,NA,7,1,291,6,2018,Upper Monynut,1,Low,Low,MH,5,Private,7
2018,MD,Wanneys,G156,State,16,16,Yes,2,NY935832,55.14311,-2.103512,NBLD,BP,U,U,Yes,Sitka,12,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation and rough grassland,Gamekeeping activity,Keep failing at egg stage,4,0,291,6,2018,Wanneys,2,Low,Low,MD,0,State,0
2018,MD,Watergate,G157,State,15,15,Yes,3,NY802785,55.10052,-2.311832,NBLD,BP,U,U,Yes,Sitka,20,Yes,NA,Yes,NA,No,Yes,3,Yes,At ringing,3,7,Plantation and rough grassland,NA,NA,7,1,195,6,2018,Watergate,6,Low,Low,MD,6,State,9
2018,MD,Waterhead Spadeadam,G158,State,6,6,Yes,1,NY61306801,55.00514,-2.606581,CMBR,BP,U,A,Yes,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation and rough grassland,NA,Nest got felled then birds moved into next block,3,0,202,6,2018,Waterhead Spadeadam,1,Low,Low,MD,0,State,1
2018,MD,Waterhead Tarset,G159,State,2,1,Yes,3,NY76439012,55.20477,-2.371883,NBLD,BP,U,U,Yes,Larch,14,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Forest and improved grassland,NA,Nest was used in 2017 but failed,7,1,197,6,2018,Waterhead Tarset,11,Low,Low,MD,0,State,5
2018,MD,Whickhope Linn,G162,State,7,7,Yes,3,NY69048508,55.15907,-2.48744,NBLD,BP,U,U,Yes,Larch,18,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation,NA,"On top of old buzzard nest, Never hatched",4,0,247,6,2018,Whickhope Linn,14,Low,Low,MD,0,State,3
2018,MD,Woody Crag,G165,State,46,46,No,2,NY69249781,55.27347,-2.485693,NBLD,BP,U,U,Yes,Sitka,12,No,0,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation and Moorland,NA,NA,3,0,417,6,2018,Woody Crag,14,High,High,MD,0,State,0
2018,TL and ES,Yair 'A',G167,State,11,8,No,1,NT429334,55.59087,-2.907535,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Plantation,NA,NA,7,1,262,6,2018,Yair 'A',6,Low,Low,TL and ES,0,State,0
2019,MD,Allerybank,G001,State,33,33,Yes,3,NY748824,55.13532,-2.396803,NBLD,BP,U,U,Yes,Sitka,17,Yes,NA,Yes,NA,No,Yes,3,Yes,At ringing,3,7,Plantation and rough grassland,NA,NA,7,1,231,15,2019,Allerybank,12,Low,Low,MD,14,State,7
2019,MD,Archie's Rigg,G002,State,42,42,No,3,NY70268315,55.1418,-2.46809,NBLD,BP,U,U,Yes,Sitka,21,Yes,NA,Yes,NA,No,No,NA,Yes,NA,0,7,Plantation,Unknown,NA,7,1,325,15,2019,Archie's Rigg,13,Low,Low,MD,2,State,5
2019,MH,Ashkirktown,G005,Private,26,26,Yes,NA,NT466207,55.47719,-2.846382,SCBO,BP,U,U,Yes,Larch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation,Failed  ,NA,3,0,212,15,2019,Ashkirktown,6,Low,Low,MH,0,Private,5
2019,TL and ES,Beeches,G008,State,12,12,Yes,3,NT567045,55.33263,-2.684087,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,0,5,Plantation,NA,NA,5,0,298,15,2019,Beeches,4,Low,Low,TL and ES,0,State,0
2019,MD,Birky Shank,G014,State,1,1,Yes,1,NY65547473,55.06584,-2.541109,CMBR,BP,A,U,Yes,Sitka,24,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,1,7,Plantation,NA,Old nests from 2018 and 2017 were found on site.  Both these old nests had succesfully fledged young,7,1,284,15,2019,Birky Shank,10,Low,Low,MD,1,State,2
2019,MD,Blackburnhead,G015,State,17,16,Yes,4,NY782943,55.24241,-2.344397,NBLD,BP,A,U,Yes,Sitka,15,Yes,NA,Yes,NA,Yes,No,0,NA,NA,0,5,Plantation,Probably wet weather,Failed on tiny young,5,0,357,15,2019,Blackburnhead,11,High,High,MD,5,State,5
2019,MD,Blacklyne Gate,G017,State,4,4,No,2,NY53348087,55.12001,-2.73313,CMBR,BP,A,1,Yes,Sitka,18,Yes,NA,Yes,NA,Yes,NA,NA,No,NA,0,5,Plantation and rough grassland,Nest collapse,Nest collapsed with tiny chicks,5,0,250,15,2019,Blacklyne Gate,4,Low,Low,MD,6,State,14
2019,TL and ES,Blaemont,G018,State,12,12,Yes,3,NY513859,55.16501,-2.765978,SCBO,BP,A,A,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,218,15,2019,Blaemont,4,Low,Low,TL and ES,3,State,3
2019,MH,Bloodylaws Covert,G019,Private,36,36,Yes,NA,NT720183,55.45774,-2.444312,SCBO,BP,U,U,Yes,Scots Pine,NA,Yes,NA,Yes,NA,No,Yes,2,Yes,NA,2,7,Plantation,NA,NA,7,1,224,15,2019,Bloodylaws Covert,7,Low,Low,MH,1,Private,1
2019,MH,Bowerhope,G021,Private,1,1,Yes,NA,NT2603121043 ,55.47759,-3.171825,SCBO,BP,U,U,Yes,Sitka,NA,Yes,NA,Yes,NA,No,No,0,Yes,NA,1,7,Plantation,NA,NA,7,1,464,15,2019,Bowerhope,2,High,High,MH,2,Private,4
2019,MD,Broadpool,G024,State,3,3,Yes,4,NY81227458,55.06533,-2.295587,NBLD,BP,A,U,Yes,Sitka,24,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,3,7,Plantation and rough grassland,NA,Old nest built up,7,1,259,15,2019,Broadpool,7,Low,Low,MD,0,State,0
2019,MD,Buckfell,G025,State,9,9,Yes,2,NY598899,55.20171,-2.633134,NBLD,BP,U,U,Yes,Larch,18,No,NA,NA,NA,NA,NA,NA,NA,NA,0,3,Plantation,NA,Failed before laying,3,0,334,15,2019,Buckfell,9,Low,Low,MD,0,State,2
2019,TL and ES,Burns,G026,State,12,11,No,3,NT652063,55.34948,-2.550333,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,290,15,2019,Burns,9,Low,Low,TL and ES,1,State,4
2019,TL and ES,Cadrona,G028,State,12,11,No,4,NT310362,55.61448,-3.097013,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,No,NA,Yes,Specific check for fledging,1,7,Plantation,NA,NA,7,1,307,15,2019,Cadrona,5,Low,Low,TL and ES,3,State,8
2019,TL and ES,Cloich Hill,G034,State,12,12,Yes,5,NT193456,55.69712,-3.28548,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,No,NA,Yes,Specific check for fledging,2,7,Plantation,NA,NA,7,1,390,15,2019,Cloich Hill,2,High,High,TL and ES,2,State,22
2019,MD,Coacher Cleugh ,G036,State,3,2,Yes,4,NY64559806,55.2754,-2.559539,NBLD,BP,A,U,Yes,Sitka,20,Yes,NA,No,NA,NA,NA,NA,NA,NA,0,4,Plantation and Moorland,Tree blew down,NA,4,0,391,15,2019,Coacher Cleugh ,10,High,High,MD,4,State,4
2019,MD,Coquet Cairn,G038,State,6,6,Yes,1,NZ02449518,55.2508,-1.963162,NBLD,BP,U,U,Yes,Scots Pine,16,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,2,7,Plantation and Moorland,NA,NA,7,1,266,15,2019,Coquet Cairn,3,Low,Low,MD,6,State,8
2019,MH,Craig Douglas,G041,Private,1,1,Yes,NA,NT272285,55.54475,-3.155295,SCBO,BP,U,U,Yes,Sitka,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,NA,1,7,Plantation,NA,NA,7,1,388,15,2019,Craig Douglas,3,High,High,MH,0,Private,3
2019,TL and ES,Craik Meadshaw,G043,State,12,12,Yes,4,NT366094,55.37447,-3.00199,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,At ringing,1,7,Plantation,NA,NA,7,1,203,15,2019,Craik Meadshaw,5,Low,Low,TL and ES,0,State,3
2019,TL and ES,Craik Village,G044,State,12,11,No,3,NT345097,55.37689,-3.035192,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation,NA,NA,4,0,336,15,2019,Craik Village,4,Low,Low,TL and ES,2,State,3
2019,TL and ES,Crooked Loch,G045,State,12,12,Yes,4,NT367140,55.41581,-3.001456,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,No,NA,Yes,Specific check for fledging,1,7,Plantation,NA,NA,7,1,360,15,2019,Crooked Loch,7,High,High,TL and ES,0,State,3
2019,MD,Deadwater,G046,State,37,37,No,3,NY61539565,55.25352,-2.606742,NBLD,BP,U,U,Yes,Norway,24,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation and rough grassland,Unknown,NA,4,0,249,15,2019,Deadwater,9,Low,Low,MD,3,State,3
2019,MD,Doddloupe,G047,State,33,33,No,3,NY751923,55.22429,-2.392973,NBLD,BP,A,U,Yes,Sitka,18,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Plantation,NA,NA,7,1,238,15,2019,Doddloupe,12,Low,Low,MD,1,State,4
2019,DA,Drumloist,G048,State,1,1,Yes,NA,NN672067,56.23423,-4.143996,STIR,BP,A,A,Yes,Sitka,NA,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation,NA,NA,4,0,149,15,2019,Drumloist,3,Low,Low,DA,0,State,4
2019,TL and ES,Elibank 'A',G050,State,12,12,Yes,3,NT391367,55.62006,-2.968549,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,No,NA,Yes,Specific check for fledging,2,7,Plantation,NA,NA,7,1,255,15,2019,Elibank 'A',4,Low,Low,TL and ES,0,State,0
2019,TL and ES,Elibank 'E',G053,State,12,9,No,4,NT393364,55.61738,-2.965308,SCBO,SB,A,A,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,248,15,2019,Elibank 'E',4,Low,Low,TL and ES,0,State,0
2019,MH,Essenside,G055,Private,26,26,No,NA,NT428212,55.48125,-2.906596,SCBO,BP,U,U,Yes,Larch,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,NA,1,7,Plantation,NA,NA,7,1,336,15,2019,Essenside,7,Low,Low,MH,3,Private,7
2019,MH,Falnash,G056,Private,3,3,Yes,NA,NT386063,55.34687,-2.969754,SCBO,BP,U,U,Yes,Larch,NA,Yes,NA,No,0,NA,NA,NA,NA,NA,0,4,Plantation,NA,NA,4,0,262,15,2019,Falnash,5,Low,Low,MH,2,Private,6
2019,DA,Forest Drive,G059,State,3,3,Yes,NA,NN530035,56.20133,-4.371093,STIR,BP,A,A,Yes,Sitka,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,NA,1,7,Plantation,NA,NA,7,1,208,15,2019,Forest Drive,2,Low,Low,DA,3,State,2
2019,DA,Gartour-Cardross,G060,State,1,1,Yes,NA,NS578993,56.16508,-4.291543,STIR,BP,A,A,Yes,Sitka,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,NA,1,7,Plantation,NA,NA,7,1,28,15,2019,Gartour-Cardross,3,Low,Low,DA,6,State,13
2019,MH,Glenhighton,G064,Private,2,2,Yes,NA,NT085323,55.57573,-3.452817,SCBO,BP,U,U,Yes,Larch,NA,Yes,NA,Yes,NA,No,Yes,1,Yes,NA,1,7,Plantation,NA,NA,7,1,351,15,2019,Glenhighton,0,Low,Low,MH,1,Private,1
2019,TL and ES,Glentress,G065,State,12,10,No,4,NT279432,55.67691,-3.148057,SCBO,BP,A,A,Yes,NA,NA,Yes,NA,Yes,NA,No,No,NA,Yes,Specific check for fledging,3,7,Plantation,NA,NA,7,1,364,15,2019,Glentress,2,High,High,TL and ES,4,State,4
2019,MD,Gravelock Hill,G067,State,1,1,Yes,3,NY68827238,55.04494,-2.489495,CMBR,BP,1,U,Yes,Sitka,21,Yes,NA,No,NA,NA,NA,NA,NA,NA,0,4,Plantation and rough grassland,Unknown,NA,4,0,232,15,2019,Gravelock Hill,10,Low,Low,MD,6,State,9
2019,MD,Greeneyes,G070,State,38,38,No,3,NY73208778,55.18357,-2.42241,NBLD,BP,A,U,Yes,Scots Pine,17,Yes,NA,Yes,NA,Yes,NA,NA,NA,NA,0,5,Plantation and rough grassland,Weather,Failed on tiny young,5,0,222,15,2019,Greeneyes,12,Low,Low,MD,0,State,11
2019,MD,Greenlee,G070,State,1,1,Yes,3,NY76627098,55.03279,-2.367315,NBLD,BP,A,U,Yes,Scots Pine,18,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Plantation and rough grassland,NA,NA,7,1,281,15,2019,Greenlee,9,Low,Low,MD,0,State,3
2019,MD,Greenlee Cleugh,G071,State,22,21,Yes,3,NY72377589,55.07669,-2.434282,NBLD,BP,A,U,Yes,Sitka,25,Yes,NA,Yes,NA,No,Yes,1,Yes,At ringing,1,7,Plantation,NA,NA,7,1,291,15,2019,Greenlee Cleugh,14,Low,Low,MD,2,State,17
2019,PG,Harbottle (E),G073,Private,6,6,Yes,5,NT9302,55.31203,-2.11183,NBLD,SB,U,U,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,284,15,2019,Harbottle (E),3,Low,Low,PG,0,Private,1
2019,PG,Harwood (1),G076,Private,3,5,Yes,6,NZ0095,55.24918,-2.001544,NBLD,SB,U,U,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,Plantation,NA,NA,2,0,309,15,2019,Harwood (1),4,Low,Low,PG,0,Private,2
2019,MD,Hasty Hill,G077,State,2,2,Yes,5,NY77407571,55.07533,-2.355489,NBLD,BP,A,U,Yes,Sitka,21,Yes,NA,Yes,NA,No,Yes,2,Yes,At ringing,2,7,Plantation and rough grassland,NA,NA,7,1,230,15,2019,Hasty Hill,10,Low,Low,MD,0,State,0
2019,MD,High King Hill,G083,State,29,29,No,2,NY61327308,55.0507,-2.606957,CMBR,BP,U,U,Yes,Sitka,18,Yes,NA,Yes,NA,No,No,NA,Yes,Specific check for fledging,1,7,Plantation and rough grassland,NA,Old nest built up,7,1,303,15,2019,High King Hill,5,Low,Low,MD,4,State,3
2019,MD,Hindhopeburn,G084,State,39,39,No,2,NY76789911,55.28556,-2.367128,NBLD,BP,U,U,Yes,Larch,12,Yes,NA,Yes,NA,No,No,0,Yes,Specific check for fledging,2,7,Plantation,NA,NA,7,1,361,15,2019,Hindhopeburn,11,High,High,MD,2,State,15
